ICD10-Q65-Q79;  Angeb. Fehlbild./Deform.d.Muskel-Skelett-Systems;24046;24258;24373;24254;24255;23757;23648;23362;20632;20672
ICD10-Q65;    Angeborene Deformitäten der Hüfte;7020;7385;7160;7221;7058;6642;6419;6101;5358;5392
ICD10-Q66;    Angeborene Deformitäten der Füße;6634;6729;6598;6504;6410;6411;6352;6360;5835;5746
ICD10-Q67;    Angeborene Muskel-Skelett-Deformitäten;2638;2399;2315;2083;2182;2066;2015;2025;1691;1731
ICD10-Q68;    Sonstige angeborene Muskel-Skelett-Deformitäten;522;562;707;601;564;599;618;640;522;543
ICD10-Q69;    Polydaktylie;687;750;708;785;805;804;835;848;645;712
ICD10-Q70;    Syndaktylie;606;629;604;615;622;624;598;574;485;495
ICD10-Q71;    Reduktionsdefekte der oberen Extremität;407;406;405;376;388;376;400;301;278;271
ICD10-Q72;    Reduktionsdefekte der unteren Extremität;751;646;729;717;713;682;730;777;672;738
ICD10-Q73;    Reduktionsdefekte nicht näher bez. Extremität(en);79;79;103;97;103;118;108;102;99;107
ICD10-Q74;    Sonst. angeborene Fehlbildungen der Extremität(en);1454;1438;1605;1810;2028;1932;2036;2155;1887;1738
ICD10-Q75;    Sonst.angebor.Fehlbild.Schädel-/Gesichtsschädelkn.;1072;1106;1080;1116;1095;1163;1171;1222;1038;1110
ICD10-Q76;    Angebor. Fehlbild. Wirbelsäule/knöcherner Thorax;511;535;633;573;515;574;545;536;481;495
ICD10-Q77;    Osteochondrodysplasie mit Wachstumsstörungen;177;153;133;160;177;182;172;179;171;173
ICD10-Q78;    Sonstige Osteochondrodysplasien;744;686;747;740;727;667;739;700;624;580
ICD10-Q79;    Angeborene Fehlbildung des Muskel-Skelett-System;744;755;846;856;868;917;910;842;846;841
ICD10-Q80-Q89;  Sonstige angeborene Fehlbildungen;7081;7595;7329;8230;8809;7013;6703;6708;5401;5522
ICD10-Q80;    Ichthyosis congenita;119;126;96;127;118;153;135;116;89;80
ICD10-Q81;    Epidermolysis bullosa;98;80;109;138;144;104;134;112;91;101
ICD10-Q82;    Sonstige angeborene Fehlbildungen der Haut;1833;2062;1981;2095;1944;1926;1851;1787;1479;1551
ICD10-Q83;    Angeborene Fehlbildungen der Mamma (Brustdrüse);2958;3394;3086;3842;4635;2777;2451;2617;1994;2008
ICD10-Q84;    Sonstige angeborene Fehlbildungen des Integumentes;95;89;91;91;83;70;86;61;57;44
ICD10-Q85;    Phakomatosen, anderenorts nicht klassifiziert;1634;1512;1566;1544;1466;1566;1579;1522;1307;1343
ICD10-Q86;    Angeborene Fehlbildungssyndrome bekannter Ursache;17;20;20;26;35;65;56;75;36;37
ICD10-Q87;    Sonst. näher bezeichn. angebor. Fehlbildungssyndr.;86;65;85;69;79;88;74;77;77;92
ICD10-Q89;    Sonstige angeborene Fehlbildungen, ao.nicht klass.;241;247;295;298;305;264;337;341;271;266
ICD10-Q90-Q99;  Chromosomenanomalien, andernorts nicht klass.;939;907;852;888;876;925;974;1049;913;879
ICD10-Q90;    Down-Syndrom;569;530;497;511;510;519;556;565;478;455
ICD10-Q91;    Edwards-Syndrom und Patau-Syndrom;73;86;78;63;63;86;66;65;73;75
ICD10-Q92;    Trisomien der Autosomen, andernorts nicht klass.;34;25;20;37;32;33;43;33;33;30
ICD10-Q93;    Monosomien und Deletionen der Autosomen;121;113;114;108;138;153;148;191;178;181
ICD10-Q95;    Balancierte Chromos.-Rearrangements/Struktur-Mark.;6;1;2;4;-;3;1;2;4;3
ICD10-Q96;    Turner-Syndrom;47;42;52;48;36;30;34;42;40;40
ICD10-Q97;    Sonst. Anomalien d. Gonosomen b. weib. Phänotyp;14;5;6;12;7;7;7;14;4;4
ICD10-Q98;    Sonst. Anomalien d. Gonosomen b. männl. Phänotyp;17;25;11;27;19;16;13;23;11;18
ICD10-Q99;    Sonstige Chromosomenanomalien, ao. nicht klass.;58;80;72;78;71;78;106;114;92;73
ICD10-R00-R99;Symptome u.abnorme klin. u.Laborbefunde,ao.n.kl.;899288;920025;967004;949612;976709;953095;929779;920352;728164;723296
ICD10-R00-R09;  Symptome, d.d. Kreislauf- u. Atmungssystem betr.;237894;241792;256349;252526;259438;252192;242498;241137;196139;188555
ICD10-R00;    Störungen des Herzschlages;29389;30577;34066;32492;33750;32519;30549;31824;25195;26414
ICD10-R01;    Herzgeräusche und andere Herz-Schallphänomene;329;361;402;401;387;442;370;335;342;298
ICD10-R02;    Gangrän, anderenorts nicht klassifiziert;1632;1640;1840;1944;2012;2403;4108;4389;3828;3858
ICD10-R03;    Abnormer Blutdruckwert ohne Diagnose;330;371;467;488;501;556;501;498;436;448
ICD10-R04;    Blutung aus den Atemwegen;25236;26523;26482;27063;28564;28151;28077;27561;22785;22380
ICD10-R05;    Husten;2621;2640;2868;2779;2841;2926;2926;2864;3581;3635
ICD10-R06;    Störungen der Atmung;37593;37898;40711;39302;39208;37774;36270;36265;31397;32471
ICD10-R07;    Hals- und Brustschmerzen;135065;136204;143884;142899;147329;143058;135786;133670;105946;96602
ICD10-R09;    Sonstige Symptome des Kreislauf-/Atmungssystems;5699;5578;5629;5158;4846;4363;3911;3731;2629;2449
ICD10-R10-R19;  Symptome, d.d. Verdauungssystem u. Abdomen betr.;191711;192638;198391;189720;194705;186520;179306;178588;136425;129755
ICD10-R10;    Bauch- und Beckenschmerzen;134851;134283;137993;131360;134719;129883;124280;123426;91678;84539
ICD10-R11;    Übelkeit und Erbrechen;26592;27512;28272;26996;27840;25371;24623;23551;18063;19285
ICD10-R12;    Sodbrennen;252;293;295;285;288;292;323;333;304;298
ICD10-R13;    Dysphagie;10841;10929;11270;11431;12042;11975;12023;12351;10592;10448
ICD10-R14;    Flatulenz und verwandte Zustände;2074;1940;2289;2148;2062;1932;1866;1855;1355;1268
ICD10-R15;    Stuhlinkontinenz;2994;2766;2778;2593;2694;2592;2591;2505;1888;1900
ICD10-R16;    Hepatomegalie und Splenomegalie, ao.nicht klass.;547;548;534;535;532;515;441;467;400;343
ICD10-R17;    Hyperbilirubinämie mit/ohne Gelbsucht, ao.n.klass.;897;903;902;850;912;889;844;1283;1155;1209
ICD10-R18;    Aszites;7704;7986;8785;8617;9090;8851;8373;8725;7946;7772
ICD10-R19;    Sonst.Symptome,d.d. Verdauungssystem/Abdomen betr.;4959;5478;5273;4905;4526;4220;3942;4092;3044;2693
ICD10-R20-R23;  Symptome, d.d. Haut u.d. Unterhautgewebe betreffen;25481;27010;30552;29825;32306;32493;31490;31389;23558;24630
ICD10-R20;    Sensibilitätsstörungen der Haut;19939;21332;24424;23912;26356;26310;25401;25666;19247;20336
ICD10-R21;    Hautausschlag u.sonst.unspezifische Hauteruptionen;973;1013;1142;1151;1165;1226;1296;1124;873;801
ICD10-R22;    Schwellung/Raumforderung/Knoten d. Haut/Unterhaut;2919;2939;3073;2944;2959;2968;2869;2692;1952;1794
ICD10-R23;    Sonstige Hautveränderungen;1650;1726;1913;1818;1826;1989;1924;1907;1486;1699
ICD10-R25-R29;  Symptome, Nervensys., Muskel-Skelett-System betr.;35942;38748;44060;46362;49736;53571;55888;58136;46594;46576
ICD10-R25;    Abnorme unwillkürliche Bewegungen;2397;2483;2735;2664;2945;2961;2837;3059;2569;2638
ICD10-R26;    Störungen des Ganges und der Mobilität;22592;25194;29251;31109;33534;37178;40280;42219;33675;33996
ICD10-R27;    Sonstige Koordinationsstörungen;1149;1125;1028;994;942;909;811;751;633;633
ICD10-R29;    Sonst.Sympt.,Nervensys.,Muskel-Skelett-Syst.betr.;9804;9946;11046;11595;12315;12523;11960;12107;9717;9309
ICD10-R30-R39;  Symptome, die das Harnsystem betreffen;33466;34963;36509;37677;37559;37674;38159;38465;32886;32590
ICD10-R30;    Schmerzen beim Wasserlassen;389;376;382;373;394;369;396;351;265;276
ICD10-R31;    Nicht näher bezeichnete Hämaturie;16257;17257;18472;19148;20974;21484;22137;23042;20474;20792
ICD10-R32;    Nicht näher bezeichnete Harninkontinenz;881;848;855;730;670;644;622;561;327;335
ICD10-R33;    Harnverhaltung;11788;12196;12199;12996;11193;10774;10684;10277;8479;7988
ICD10-R34;    Anurie und Oligurie;188;157;170;152;155;162;164;123;107;87
ICD10-R35;    Polyurie;291;261;309;259;221;246;249;248;216;174
ICD10-R36;    Ausfluss aus der Harnröhre;3;3;4;4;5;4;4;2;2;1
ICD10-R39;    Sonstige Symptome, die das Harnsystem betreffen;3669;3865;4118;4015;3947;3991;3903;3861;3016;2937
ICD10-R40-R46;  Symptome, Wahrnehmungsvermögen,Stimmung betreffend;76003;81621;89025;86976;91138;89605;87281;88053;68540;69044
ICD10-R40;    Somnolenz, Sopor und Koma;13858;16237;18352;19016;19713;19576;19479;19733;17265;17725
ICD10-R41;    Sonst. Sympt. d. Erkennungsvermögens/Bewusstseins;5514;5944;6221;6507;6932;6888;6979;7071;5999;6306
ICD10-R42;    Schwindel und Taumel;52666;55458;60195;57371;60410;59003;57038;57187;41881;41643
ICD10-R43;    Störungen des Geruchs- und Geschmackssinnes;126;147;113;133;126;122;123;149;193;176
ICD10-R44;    Sonst.Sympt. Sinneswahrnehmungen/Wahrnehmungsverm.;642;693;704;776;795;817;789;834;666;696
ICD10-R45;    Symptome, die die Stimmung betreffen;2935;2829;3073;2831;2844;2854;2522;2698;2180;2079
ICD10-R46;    Symptome, bezüglich Erscheinungsbild/Verhalten;262;313;367;342;318;345;351;381;356;419
ICD10-R47-R49;  Symptome, die die Sprache und die Stimme betreffen;3447;3739;3921;4078;4361;4429;4532;4597;3737;4013
ICD10-R47;    Sprech- und Sprachstörungen, ao.nicht klass.;2763;3106;3258;3350;3654;3748;3871;3899;3197;3458
ICD10-R48;    Dyslexie/sonst. Werkzeugstörungen, ao.nicht klass.;49;59;78;76;82;81;79;66;55;68
ICD10-R49;    Störungen der Stimme;635;574;585;652;625;600;582;632;485;487
ICD10-R50-R69;  Allgemeinsymptome;273919;277587;283922;278739;282899;271619;264370;253439;198388;206593
ICD10-R50;    Fieber sonstiger und unbekannter Ursache;9298;8778;8574;8298;8116;7691;7664;7612;8445;8990
ICD10-R51;    Kopfschmerz;24711;26597;28685;27753;29862;28554;28133;28162;20460;26657
ICD10-R52;    Schmerz, anderenorts nicht klassifiziert;10265;9022;10285;10082;9991;8825;8206;8302;6411;5863
ICD10-R53;    Unwohlsein und Ermüdung;7678;8036;8485;8098;9096;8897;8252;8259;6840;8322
ICD10-R54;    Senilität;147;176;225;269;271;387;537;631;609;699
ICD10-R55;    Synkope und Kollaps;158418;162107;164492;161441;162637;155516;151412;141645;106788;107337
ICD10-R56;    Krämpfe, anderenorts nicht klassifiziert;20601;19788;19745;19551;18935;18152;17608;17191;14413;14691
ICD10-R57;    Schock, anderenorts nicht klassifiziert;7064;6838;6642;6549;6321;5999;5567;5442;5101;5081
ICD10-R58;    Blutung, anderenorts nicht klassifiziert;1812;1855;1819;1886;1977;1977;1925;1791;1454;1227
ICD10-R59;    Lymphknotenvergrößerung;7225;7644;7758;7717;8024;8002;7939;8267;7407;7544
ICD10-R60;    Ödem, anderenorts nicht klassifiziert;3594;3730;3961;4169;4588;3910;3356;3411;2443;2333
ICD10-R61;    Hyperhidrose;854;889;792;705;679;662;741;749;388;344
ICD10-R62;    Ausbleiben d. normalen physiologischen Entwicklung;2243;2111;2159;2070;2056;2250;2101;2222;1903;1980
ICD10-R63;    Symptome, bezügl. Nahrungs-/Flüssigkeitsaufnahme;17357;17783;17990;17871;18007;18409;18863;17771;14058;13875
ICD10-R64;    Kachexie;1075;1001;983;1069;1131;1138;991;946;773;791
ICD10-R65;    Systemisches inflammatorisches Response-Syndrom;-;-;-;-;-;-;-;-;-;-
ICD10-R68;    Sonstige Allgemeinsymptome;1573;1215;1269;1210;1188;1205;1066;1017;894;858
ICD10-R69;    Unbekannte und nicht näher bez. Krankheitsursachen;4;17;58;1;20;45;9;21;1;1
ICD10-R70-R79;  Aborme Blutuntsuchungsbef. o. Vorlieg.einer Diag.;6130;6293;7054;6714;7471;7715;8025;8040;6312;6272
ICD10-R70;    Beschleun.Blutkörperchensenkungsreak./Plasmavisko.;113;112;111;73;80;60;52;51;20;27
ICD10-R71;    Veränderung der Erythrozyten;12;14;14;11;10;9;9;14;8;4
ICD10-R72;    Veränderung der Leukozyten, ao.nicht klass.;132;128;95;103;86;108;91;101;89;79
ICD10-R73;    Erhöhter Blutglukosewert;530;492;494;484;477;460;478;466;336;374
ICD10-R74;    Abnorme Serumenzymwerte;3332;3491;3696;3594;3933;4136;4054;4176;3133;2971
ICD10-R75;    Laborhinweis a. Humanes Immundefizienz-Virus (HIV);-;-;-;-;1;-;-;-;-;-
ICD10-R76;    Sonstige abnorme immunologische Serumbefunde;165;167;209;226;242;228;199;206;135;176
ICD10-R77;    Sonstige Veränderungen der Plasmaproteine;941;920;1328;1220;1462;1431;1751;1905;1663;1713
ICD10-R78;    Nachweis von Drogen und anderen Substanzen im Blut;49;49;37;31;37;19;17;9;4;4
ICD10-R79;    Sonstige abnorme Befunde der Blutchemie;856;920;1070;972;1143;1264;1374;1112;924;924
ICD10-R80-R82;  Aborme Urinuntsuchungsbef. o. Vorlieg.einer Diag.;735;786;837;761;591;586;527;528;393;429
ICD10-R80;    Isolierte Proteinurie;505;506;547;457;335;333;296;300;242;225
ICD10-R81;    Glukosurie;38;48;49;50;46;40;42;45;30;43
ICD10-R82;    Sonstige abnorme Urinbefunde;192;232;241;254;210;213;189;183;121;161
ICD10-R83-R89;  Abnorme Bef. anderer Körperflüssigkeiten, Gewebe;1660;1619;1572;1204;1197;1350;1647;1549;1224;1132
ICD10-R83;    Abnorme Liquorbefunde;114;103;92;125;144;128;119;124;96;100
ICD10-R84;    Abnorme Bef. in Unt.-mat. aus Atemwegen u.Thorax;30;37;26;33;38;40;27;27;19;22
ICD10-R85;    Abnorme Bef. in Unt.-mat. aus Verd.-Org./Bauchh.;154;178;185;176;167;363;532;614;417;372
ICD10-R86;    Abnorme Bef. in Unt.-mat. aus männl. Genitalorg.;6;5;3;6;4;4;4;5;4;4
ICD10-R87;    Abnorme Bef. in Unt.-mat. aus weibl. Genitalorg.;1244;1135;1074;759;722;662;607;543;507;493
ICD10-R89;    Abnorme Befunde Körperorgane,-systeme,-gewebe;112;161;192;105;122;153;358;236;181;141
ICD10-R90-R94;  Abn.Befunde b.bildgeb.Diagnostik u.Funktionsprüf.;12825;13172;14742;14963;15235;15212;16016;16379;13889;13628
ICD10-R90;    Abnorme Befunde des Zentralnervensystems;1097;1261;1420;1336;1578;1574;1680;1674;1546;1621
ICD10-R91;    Abnorme Befunde der Lunge;3569;3700;4290;4840;5040;5104;5430;5679;5130;4910
ICD10-R92;    Abnorme Befunde der Mamma (Brustdrüse);829;718;685;519;450;328;311;284;247;220
ICD10-R93;    Abnorme Befunde sonstiger Körperstrukturen;2678;2642;3223;3365;3532;3281;3753;4003;3352;3427
ICD10-R94;    Abnorme Ergebnisse von Funktionsprüfungen;4652;4851;5124;4903;4635;4925;4842;4739;3614;3450
ICD10-R95-R99;  Ungenau bezeichnete und unbekannte Diagnose;75;57;70;67;73;129;40;52;79;79
ICD10-R95;    Plötzlicher Kindstod;22;33;35;34;32;40;27;30;27;24
ICD10-R96;    Sonstiger plötzlicher Tod unbekannter Ursache;12;7;2;8;7;5;1;1;-;1
ICD10-R98;    Tod ohne Anwesenheit anderer Personen;1;1;1;-;-;-;-;-;-;1
ICD10-R99;    Sonstige ungenau oder n.n.bez. Todesursachen;40;16;32;25;34;84;12;21;52;53
ICD10-S00-T98;Verletzungen und Vergiftungen;1910967;1916270;1932268;1956712;1980204;1992777;1997585;1984739;1766902;1738270
ICD10-S00-S09;  Verletzungen des Kopfes;375643;380165;395560;403808;419507;423436;421206;421060;356948;347275
ICD10-S00;    Oberflächliche Verletzung des Kopfes;55287;58534;64018;67489;73373;76231;73553;74379;65549;65388
ICD10-S01;    Offene Wunde des Kopfes;13863;14517;15151;14917;14827;15033;14250;14298;11259;9654
ICD10-S02;    Fraktur des Schädels u. d. Gesichtsschädelknochen;42969;41710;40423;40537;40520;39750;41057;40484;34759;33265
ICD10-S03;    Luxation/Verstauch./Zerr.,Gelenk./Bänd.d.Kopfes;728;712;744;739;752;719;688;698;594;527
ICD10-S04;    Verletzung von Hirnnerven;150;158;138;155;152;157;173;154;134;111
ICD10-S05;    Verletzung des Auges und der Orbita;5571;5185;5228;4890;4886;4879;4728;4689;3996;3749
ICD10-S06;    Intrakranielle Verletzung;254594;256875;267186;272594;282678;284414;284462;284370;238965;233061
ICD10-S07;    Zerquetschung des Kopfes;11;7;12;9;11;5;11;3;5;2
ICD10-S08;    Traumatische Amputation von Teilen des Kopfes;1048;1024;1033;986;974;973;1045;911;835;708
ICD10-S09;    Sonstige und nicht näher bezeichnete Verletzungen;1422;1443;1627;1492;1334;1275;1239;1074;852;810
ICD10-S10-S19;  Verletzungen des Halses;25734;27469;29897;30020;31430;30556;31143;30302;26379;24978
ICD10-S10;    Oberflächliche Verletzung des Halses;1104;1260;1265;1383;1278;1264;1295;1140;1009;923
ICD10-S11;    Offene Wunde des Halses;432;421;467;455;465;486;407;452;386;421
ICD10-S12;    Fraktur im Bereich des Halses;8269;8948;9621;10077;10308;10785;11528;11722;11258;11320
ICD10-S13;    Luxation/Verstauch./Zerr.,Gelenk./Bänd.i.Halshöhe;14295;15191;16607;16186;17406;16107;16093;15223;11892;10716
ICD10-S14;    Verletzung d. Nerven u.d. Rückenmarkes in Halshöhe;1337;1310;1559;1534;1546;1526;1438;1388;1496;1285
ICD10-S15;    Verletzung von Blutgefäßen in Halshöhe;138;162;184;160;193;141;163;162;156;167
ICD10-S16;    Verletzung von Muskeln und Sehnen in Halshöhe;64;70;97;107;92;131;111;112;95;62
ICD10-S17;    Zerquetschung des Halses;11;21;20;20;26;11;15;16;16;14
ICD10-S18;    Traumatische Amputation in Halshöhe;-;-;1;1;-;-;1;-;2;2
ICD10-S19;    Sonstige nicht näher bez. Verletzungen des Halses;84;86;76;97;116;105;92;87;69;68
ICD10-S20-S29;  Verletzungen des Thorax;94846;99097;101988;104217;107187;108326;109680;109721;94958;94119
ICD10-S20;    Oberflächliche Verletzung des Thorax;20185;20520;21733;21598;22658;23270;23553;23643;17700;17143
ICD10-S21;    Offene Wunde des Thorax;808;812;805;864;878;897;854;795;675;652
ICD10-S22;    Fraktur der Rippe(n)/Sternums/Brustwirbelsäule;62451;65900;67116;69288;70814;71441;72075;71967;64024;63896
ICD10-S23;    Luxation/Verstauch./Zerr.,Gelenk./Bänd.d.Thorax;985;957;942;892;822;622;521;510;374;301
ICD10-S24;    Verletzung d.Nerven u.d.Rückenmarkes in Thoraxhöhe;525;519;514;570;543;519;515;497;484;450
ICD10-S25;    Verletzung von Blutgefäßen des Thorax;153;154;149;186;190;185;193;175;170;172
ICD10-S26;    Verletzung des Herzens;409;495;477;385;489;491;473;483;436;396
ICD10-S27;    Verletzung sonst.u.n.n.bez. intrathorakaler Organe;8628;8974;9465;9711;10089;10254;10859;11105;10661;10740
ICD10-S28;    Zerquetsch.d.Thorax/traum.Amput.v.Teilen d.Thorax;6;3;7;7;5;5;4;6;2;7
ICD10-S29;    Sonstige und n.n. bez. Verletzungen des Thorax;696;763;780;716;699;642;633;540;432;362
ICD10-S30-S39;  Verletzungen Abdomen,Lumbosakralgeg., LWS, Becken;136922;141795;146248;147150;151692;153173;154490;155715;136579;134348
ICD10-S30;    Oberflächl.Verletz. Abdomen/Lumbosakralgeg./Becken;29597;30138;31093;31367;32099;32682;33408;33524;26435;25225
ICD10-S31;    Offene Wunde Abdomen/Lumbosakralgegend/Becken;2816;2906;2920;3000;3068;3423;3234;3137;3001;2801
ICD10-S32;    Fraktur der Lendenwirbelsäule und des Beckens;85020;88712;92369;93383;97638;98506;100193;102223;92412;92687
ICD10-S33;    Luxation/Verstauch./Zerrung der LWS u.d.Beckens;2140;2034;2018;1820;1617;1264;1080;1096;950;708
ICD10-S34;    Verletzung der Nerven u.d. lumbalen Rückenmarkes;326;289;298;276;293;285;300;276;258;234
ICD10-S35;    Verletzung v. Blutgefäßen i. Höhe Abdomens/Beckens;225;252;272;287;277;312;293;300;285;284
ICD10-S36;    Verletzung von intraabdominalen Organen;5838;5996;5896;6048;6016;6052;6451;6134;5870;5575
ICD10-S37;    Verletzung der Harnorgane und der Beckenorgane;4009;4031;3890;3898;3959;3768;3803;3730;3108;3042
ICD10-S38;    Zerquet.,Amputat.-Abdomen,Lumbosakralgeg., Becken;38;50;43;45;47;47;37;37;44;30
ICD10-S39;    Sonst.Verletzung-Abdomen,Lumbosakralgegend, Becken;6913;7387;7449;7026;6678;6834;5691;5258;4216;3762
ICD10-S40-S49;  Verletzungen der Schulter und des Oberarmes;150341;151349;152308;154531;157714;159103;160697;162086;151480;149095
ICD10-S40;    Oberflächliche Verletzung Schulter/Oberarm;3631;3586;3851;4004;4134;4079;4196;4161;3345;3084
ICD10-S41;    Offene Wunde der Schulter und des Oberarmes;800;747;802;761;881;859;870;736;813;669
ICD10-S42;    Fraktur im Bereich der Schulter und des Oberarmes;111323;111655;112308;113951;116203;117599;119215;120916;114399;113957
ICD10-S43;    Luxation/Verstauchung/Zerrung des Schultergürtels;24342;24123;23994;23991;23773;23553;23413;22955;20728;18831
ICD10-S44;    Verletzung von Nerven in Höhe Schulter/Oberarm;153;125;173;163;188;176;184;140;141;123
ICD10-S45;    Verletzung v. Blutgefäßen in Höhe Schulter/Oberarm;135;118;166;133;155;148;153;151;146;146
ICD10-S46;    Verletzung v. Muskeln/Sehnen Höhe Schulter/Oberarm;9874;10914;10936;11443;12307;12616;12595;12951;11854;12234
ICD10-S47;    Zerquetschung der Schulter und des Oberarmes;13;25;12;12;9;12;13;9;4;8
ICD10-S48;    Traumatische Amputation an Schulter und Oberarm;23;22;27;32;25;24;31;41;29;27
ICD10-S49;    Sonst. u. n.n.bez. Verletzungen Schulter/Oberarm;47;34;39;41;39;37;27;26;21;16
ICD10-S50-S59;  Verletzungen des Ellenbogens und des Unterarmes;147361;146768;143317;144707;146566;150814;152880;149592;142170;146863
ICD10-S50;    Oberflächliche Verletzung des Unterarmes;1722;1807;1970;1946;2075;2079;2253;2084;1841;1787
ICD10-S51;    Offene Wunde des Unterarmes;4000;3812;3968;3941;4021;3944;4037;3783;3356;3226
ICD10-S52;    Fraktur des Unterarmes;134554;133969;130295;131550;133041;137332;138907;136128;129873;134918
ICD10-S53;    Luxation/Verstauchung/Zerrung d.Ellenbogen/-gelenk;4209;4221;4114;4206;4438;4355;4527;4442;4056;3979
ICD10-S54;    Verletzung von Nerven in Höhe des Unterarmes;619;641;627;698;661;674;730;744;685;707
ICD10-S55;    Verletzung von Blutgefäßen in Höhe des Unterarmes;660;664;701;707;706;739;828;850;785;751
ICD10-S56;    Verletzung v. Muskeln/Sehnen in Höhe d. Unterarmes;1437;1491;1477;1481;1480;1551;1455;1412;1450;1387
ICD10-S57;    Zerquetschung des Unterarmes;68;62;54;45;50;47;47;41;32;26
ICD10-S58;    Traumatische Amputation am Unterarm;25;35;32;46;30;26;25;36;28;28
ICD10-S59;    Sonstige u. n.n. bez. Verletzungen d. Unterarmes;67;66;79;87;64;67;71;72;64;54
ICD10-S60-S69;  Verletzungen des Handgelenkes und der Hand;62399;60982;60715;60342;59483;59777;59461;59536;52867;48235
ICD10-S60;    Oberflächliche Verletzung d. Handgelenkes/d. Hand;1707;1659;1668;1666;1688;1606;1642;1789;1452;1298
ICD10-S61;    Offene Wunde des Handgelenkes und der Hand;9381;7975;7738;7758;7756;7552;7064;7242;6686;6176
ICD10-S62;    Fraktur im Bereich des Handgelenkes und der Hand;25039;24783;24280;24027;23728;23933;24279;24138;20271;18042
ICD10-S63;    Luxation/Verstauchung/Zerrung von Hand/-gelenken;6112;6124;6338;5894;5754;5597;5904;5876;5273;4697
ICD10-S64;    Verletzung v. Nerven in Höhe des Handgelenkes/Hand;2769;2888;2700;2941;3116;3409;3369;3388;3291;3223
ICD10-S65;    Verletzung v.Blutgefäßen in Höhe d. Hand/-gelenkes;1607;1606;1695;1985;1778;1889;1914;1968;1974;1695
ICD10-S66;    Verletzung v.Muskeln/Sehnen i.Höh.d.Hand/-gelenkes;9664;9990;10514;10468;10175;10259;10287;10198;9340;8835
ICD10-S67;    Zerquetschung des Handgelenkes und der Hand;193;168;168;143;143;162;138;117;68;70
ICD10-S68;    Traumatische Amputation an Handgelenk und Hand;5680;5502;5355;5233;5125;5191;4720;4712;4416;4099
ICD10-S69;    Sonst.u. n.n. bez. Verletzungen d. Hand/-gelenkes;247;287;259;227;220;179;144;108;96;100
ICD10-S70-S79;  Verletzungen der Hüfte und des Oberschenkels;198030;204551;207049;216081;218381;222933;226087;230667;225228;228737
ICD10-S70;    Oberflächl. Verletzung der Hüfte/des Oberschenkels;18827;19127;19269;19738;19903;19788;19542;19403;16424;16065
ICD10-S71;    Offene Wunde der Hüfte und des Oberschenkels;1346;1369;1358;1426;1438;1393;1417;1412;1392;1314
ICD10-S72;    Fraktur des Femurs;166859;172587;175320;182994;184400;188490;192381;196814;195786;198910
ICD10-S73;    Luxation/Verstauch./Zerrung d.Hüftgelenkes/Bänder;3205;3211;3102;3025;3310;3272;3076;3169;2943;2903
ICD10-S74;    Verletzung v.Nerven in Höhe d. Hüfte/Oberschenkels;67;66;71;78;75;44;90;74;78;66
ICD10-S75;    Verletzung v.Blutgefäßen i.Höhe Hüfte/Oberschenkel;164;206;189;197;213;235;221;206;220;228
ICD10-S76;    Verletzung v.Muskeln/Sehnen i.H.Hüfte/Oberschenkel;7388;7809;7543;8455;8867;9552;9226;9459;8279;9160
ICD10-S77;    Zerquetschung der Hüfte und des Oberschenkels;43;47;51;41;46;42;37;38;25;21
ICD10-S78;    Traumatische Amputation an Hüfte und Oberschenkel;51;48;48;58;58;47;42;35;35;28
ICD10-S79;    Sonst. u. n.n.bez. Verletzungen Hüfte/Oberschenkel;80;81;98;69;71;70;55;57;46;42
ICD10-S80-S89;  Verletzungen des Knies und des Unterschenkels;234862;232219;221897;223906;227219;229674;224990;223098;189979;192838
ICD10-S80;    Oberflächliche Verletzung des Unterschenkels;17737;17885;19016;18709;19537;19388;19524;19571;16401;15517
ICD10-S81;    Offene Wunde des Unterschenkels;6708;6423;6363;6642;6405;6200;6447;6053;5539;5260
ICD10-S82;    Fraktur d.Unterschenkels einschl. d.ob. Sprunggel.;136007;135912;126546;128136;128903;130588;127195;126094;112221;120320
ICD10-S83;    Luxation/Verstauch./Zerrung d. Kniegelenkes/Bänder;59536;57135;54893;55779;57695;58452;56668;56551;44205;38277
ICD10-S84;    Verletzung von Nerven in Höhe des Unterschenkels;123;119;118;130;152;183;157;173;144;143
ICD10-S85;    Verletzung v. Blutgefäßen in Höhe d.Unterschenkels;213;205;206;190;205;213;213;215;179;164
ICD10-S86;    Verletzung v.Muskeln/Sehnen in Höhe d.Unterschenk.;14029;14005;14224;13753;13776;14172;14382;14092;11007;12888
ICD10-S87;    Zerquetschung des Unterschenkels;181;198;182;183;162;167;125;115;84;94
ICD10-S88;    Traumatische Amputation am Unterschenkel;62;83;66;87;89;70;96;87;71;56
ICD10-S89;    Sonst. u. n.n.bez. Verletzungen d. Unterschenkels;266;254;283;297;295;241;183;147;128;119
ICD10-S90-S99;  Verletzungen der Knöchelregion und des Fußes;38984;38485;38224;38278;38145;37183;38439;36994;31344;29751
ICD10-S90;    Oberflächliche Verletzung d. Knöchelregion/Fußes;2393;2384;2332;2280;2397;2254;2395;2278;1705;1678
ICD10-S91;    Offene Wunde der Knöchelregion und des Fußes;2487;2100;2030;2179;2207;2047;2202;2064;1884;1680
ICD10-S92;    Fraktur d. Fußes (ausgenommen oberes Sprunggelenk);24383;24381;24384;24224;24061;23375;24551;23434;20150;18735
